,Start,Stop,P(Bx),P(By),P(Bz),P(Vx),P(Vy),P(Vz),P(n),P(T),R(Bx),R(By),R(Bz),R(Vx),R(Vy),R(Vz),R(n),R(T),M(Bx),M(By),M(Bz),M(Vx),M(Vy),M(Vz),M(n),M(T)
56,2011-10-24 19:36:00,2011-10-24 20:35:00,0.48938701557494946,0.4833706651180822,0.7508181588317977,0.6484706494825514,0.7731833288069587,0.8988453512335668,0.8443443158289307,-0.7711328029936326,0.40881763476635175,0.797683139180545,0.4478197468886211,0.9447430661241082,0.2567124917542407,0.5890698065757934,0.9093659516211342,0.42166963293648446,0.3996548830393572,0.0717397171825499,0.2587309083718773,-0.05724772631416749,,-0.1662680022236149,-0.051522026289090056,0.850879364934652
57,2011-10-24 19:37:00,2011-10-24 20:36:00,0.4912149984043634,0.47705192766627774,0.7453107685018663,0.6490560649438549,0.7648557398104077,0.893994455959329,0.8466161613419096,-0.7738162409693156,0.4087208191019098,0.8070189727309108,0.4470072220366292,0.9439886367475878,0.2586473260806735,0.6035700760869389,0.9100239639444458,0.4177625302422181,0.421630399785286,0.06042997082525136,0.26631392364315987,-0.05803309715085201,,-0.13476149575183,-0.052527566009891585,0.8571732601505377
58,2011-10-24 19:38:00,2011-10-24 20:37:00,0.4969680048702391,0.5230370175645,0.757645851924618,0.6484567034691573,0.8059998461963916,0.8955655786983804,0.8505453657912257,-0.7785058698341886,0.4124035067092941,0.8168162324704498,0.4525857139850375,0.9435182461539607,0.26015306078201755,0.6191760674872138,0.9106278549000412,0.41402738324226873,0.4350988584450062,0.04463336809028574,0.28006091839556435,-0.05826280330561623,,-0.10433711457187843,-0.05341280242605518,0.8634974645967192
59,2011-10-24 19:39:00,2011-10-24 20:38:00,0.5137987275462651,0.4974935047774806,0.7946255007917491,0.6414960289009322,0.8410112234365676,0.8945346094689367,0.8560103390307428,-0.7846409436628787,0.42435722130250536,0.8141610920301676,0.4380008490361693,0.9436268525976588,0.26213761426332644,0.6136661747391197,0.9097019134983411,0.41286887514223997,0.4518865895146462,0.048244888010597974,0.2607000744348869,-0.058149245782583334,,-0.10772277635134789,-0.054793895469908524,0.864791783200111
60,2011-10-24 19:40:00,2011-10-24 20:39:00,0.5148061909764717,0.5071478611475863,0.8163505411214289,0.6227917870192288,0.8780004994309943,0.8967107207114062,0.8597716404461074,-0.7829383841404992,0.43029011538867307,0.8211013545029517,0.4498058996107943,0.9438806904389375,0.2629584328875583,0.6122605155169418,0.9079118403077662,0.41251273031700103,0.46339334752721284,0.053253027917059645,0.29687734642794494,-0.05788500674268288,,-0.11504006370041962,-0.056712326187714525,0.8643689573826157
61,2011-10-24 19:41:00,2011-10-24 20:40:00,0.5119481377066555,0.544039975657158,0.8111450544995729,0.6061066599067549,0.8871630863834423,0.8997474647918733,0.8595951327029657,-0.7847420562834839,0.42262678520115193,0.8250239956153331,0.43789284780285614,0.9439131168554298,0.27379183011588143,0.6131095492902167,0.9078182034689062,0.41269880111862556,0.4499828380962285,0.06193568504047091,0.3168938156409931,-0.057851411650107994,,-0.11873847667009862,-0.057477329535134174,0.8628817885316541
62,2011-10-24 19:42:00,2011-10-24 20:41:00,0.49583672478289476,0.5710659585767177,0.8163533849973269,0.5797827586484143,0.8960610109171664,0.9087259167021083,0.8596684808000552,-0.7887946598197237,0.40506075832962063,0.8294700571130789,0.4605181578598408,0.9440840603552316,0.2833372020055758,0.6115315999498601,0.9078440521434185,0.4125251667388566,0.44680868223819675,0.06773683352045111,0.3145026926981613,-0.05767497918784194,,-0.12324844569704933,-0.058109216199893766,0.8625430125358262
63,2011-10-24 19:43:00,2011-10-24 20:42:00,0.478235603892459,0.5824261161176076,0.8121346905716722,0.5564905625690537,0.900444107470596,0.9131391308030855,0.8583231766984313,-0.7900432934469382,0.408160943575468,0.8300566073853556,0.4342626494137794,0.9442956082613009,0.2935111603242363,0.6116293492296223,0.9086503795347581,0.4119758673701593,0.43862959950916924,0.06894357804274619,0.3206842372008653,-0.057456160695825126,,-0.12567468481099614,-0.05784429976981169,0.8630212109250451
64,2011-10-24 19:44:00,2011-10-24 20:43:00,0.46883218700255347,0.5926513689393773,0.8067083628538336,0.5326664214808624,0.9050242143793723,0.9182845402286438,0.8582951181993613,-0.7911572240489445,0.41545058940180596,0.8336069176924763,0.42725429965467115,0.9446450197210255,0.3022187482974132,0.6142246029050648,0.910095314152034,0.41017497698047706,0.42682070753061246,0.06939194939769698,0.3201527214964513,-0.057093552580499994,,-0.13262817939608731,-0.056911795935134964,0.866459375098982
65,2011-10-24 19:45:00,2011-10-24 20:44:00,0.4639269136392009,0.6088700022623457,0.8019973366808784,0.5157493603197202,0.9137363358596596,0.9223219900264753,0.8575598437391474,-0.796506745778941,0.4199702233096807,0.8388927383471368,0.4424086357402188,0.9451013478466849,0.3087522144444152,0.6167635818843097,0.9113535665058976,0.4077673353080573,0.4135496996690761,0.07222874997812541,0.29310626755118413,-0.056616627692534775,,-0.13944751850095963,-0.055966200867217035,0.8711782598090165
